,-0.75V,-1.0V,-1.25V,-1.5V,-1.75V,-2.0V,-2.1V,-2.2V,-2.3V,-2.4V,-2.5V,-2.6V,-2.7V,-2.8V,3.1V,3.2V,3.3V,3.4V,3.5V,3.6V,3.7V,3.8V,3.9V,4.0V,4.1V,4.2V,4.3V,4.4V,4.5V,4.6V
651,,,,,,,,,,,6.64288791E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
652,,,,,,,,,,,6.82870677E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
653,,,,,,,,,,,6.82656548E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
654,,,,,,,,,,,7.21776701E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
655,,,,,,,,,,,7.13832605E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
656,,,,,,,,,,,7.24915651E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
657,,,,,,,,,,,7.02093018E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
658,,,,,,,,,,,6.91540549E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
659,,,,,,,,,,,7.088301E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
660,,,,,,,,,,,7.02916054E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
661,,,,,,,,,,,7.16240379E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
662,,,,,,,,,,,6.53843529E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
663,,,,,,,,,,,6.8432837E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
664,,,,,,,,,,,6.59363479E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
665,,,,,,,,,,,6.73389422E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
666,,,,,,,,,,,6.68788005E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
667,,,,,,,,,,,6.69482858E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
668,,,,,,,,,,,6.66226015E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
669,,,,,,,,,,,6.55027577E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
670,,,,,,,,,,,6.54391442E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
671,,,,,,,,,,,6.65321636E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
672,,,,,,,,,,,6.44644786E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
673,,,,,,,,,,,6.51202981E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
674,,,,,,,,,,,6.72901763E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
675,,,,,,,,,,,6.6049256E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
676,,,,,,,,,,,6.68207008E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
677,,,,,,,,,,,6.70364216E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
678,,,,,,,,,,,6.73994009E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
679,,,,,,,,,,,6.769842E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
680,,,,,,,,,,,6.60672299E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
681,,,,,,,,,,,6.61605213E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
682,,,,,,,,,,,6.7357513E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
683,,,,,,,,,,,6.70207157E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
684,,,,,,,,,,,6.78334345E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
685,,,,,,,,,,,6.77360731E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
686,,,,,,,,,,,6.87549345E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
687,,,,,,,,,,,6.708878E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
688,,,,,,,,,,,6.76289119E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
689,,,,,,,,,,,6.82042298E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
690,,,,,,,,,,,6.84256293E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
691,,,,,,,,,,,6.70524116E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
692,,,,,,,,,,,6.61215324E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
693,,,,,,,,,,,6.67976792E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
694,,,,,,,,,,,6.6234719E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
695,,,,,,,,,,,6.68865198E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
696,,,,,,,,,,,6.77191849E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
697,,,,,,,,,,,6.68820064E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
698,,,,,,,,,,,6.71526607E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
699,,,,,,,,,,,6.69559938E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
700,,,,,,,,,,,6.82000689E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
701,,,,,,,,,,,,6.79823188E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
702,,,,,,,,,,,,6.82477832E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
703,,,,,,,,,,,,6.88665011E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
704,,,,,,,,,,,,6.94657615E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
705,,,,,,,,,,,,6.8238603E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
706,,,,,,,,,,,,6.99470547E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
707,,,,,,,,,,,,7.04514832E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
708,,,,,,,,,,,,7.03346871E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
709,,,,,,,,,,,,7.05485263E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
710,,,,,,,,,,,,7.1451683E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
711,,,,,,,,,,,,7.19083232E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
712,,,,,,,,,,,,7.16640841E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
713,,,,,,,,,,,,7.11957114E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
714,,,,,,,,,,,,7.04068668E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
715,,,,,,,,,,,,7.17940679E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
716,,,,,,,,,,,,6.97439987E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
717,,,,,,,,,,,,6.9566272E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
718,,,,,,,,,,,,6.94994242E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
719,,,,,,,,,,,,7.00275621E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
720,,,,,,,,,,,,7.05960019E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
721,,,,,,,,,,,,7.12903272E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
722,,,,,,,,,,,,7.13642351E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
723,,,,,,,,,,,,7.04510455E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
724,,,,,,,,,,,,6.9315314E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
725,,,,,,,,,,,,6.99445479E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
726,,,,,,,,,,,,7.09702988E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
727,,,,,,,,,,,,7.03633987E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
728,,,,,,,,,,,,7.07202901E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
729,,,,,,,,,,,,7.24013432E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
730,,,,,,,,,,,,7.21609808E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
731,,,,,,,,,,,,7.07974493E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
732,,,,,,,,,,,,7.88475631E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
733,,,,,,,,,,,,7.19582999E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
734,,,,,,,,,,,,7.17333364E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
735,,,,,,,,,,,,7.01819602E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
736,,,,,,,,,,,,7.07177435E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
737,,,,,,,,,,,,7.2217307E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
738,,,,,,,,,,,,7.32308536E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
739,,,,,,,,,,,,7.09009612E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
740,,,,,,,,,,,,7.10600602E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
741,,,,,,,,,,,,7.13020881E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
742,,,,,,,,,,,,7.18448973E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
743,,,,,,,,,,,,7.57356474E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
744,,,,,,,,,,,,7.26007499E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
745,,,,,,,,,,,,7.63638866E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
746,,,,,,,,,,,,7.28357463E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
747,,,,,,,,,,,,7.43895839E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
748,,,,,,,,,,,,7.48241803E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
749,,,,,,,,,,,,7.48755212E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
750,,,,,,,,,,,,7.4422303E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
751,,,,,,,,,,,,7.44686645E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
752,,,,,,,,,,,,7.53455538E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
753,,,,,,,,,,,,7.37101743E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
754,,,,,,,,,,,,7.45117745E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
755,,,,,,,,,,,,7.54800624E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
756,,,,,,,,,,,,7.60650494E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
757,,,,,,,,,,,,7.61932654E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
758,,,,,,,,,,,,7.46205615E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
759,,,,,,,,,,,,7.51455104E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
760,,,,,,,,,,,,7.57253531E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
761,,,,,,,,,,,,7.94343009E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
762,,,,,,,,,,,,7.47199977E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
763,,,,,,,,,,,,7.47164961E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
764,,,,,,,,,,,,7.5689303E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
765,,,,,,,,,,,,7.55370309E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
766,,,,,,,,,,,,7.56781674E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
767,,,,,,,,,,,,7.62445154E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
768,,,,,,,,,,,,7.75873559E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
769,,,,,,,,,,,,7.5543204E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
770,,,,,,,,,,,,7.44372755E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
771,,,,,,,,,,,,7.64348954E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
772,,,,,,,,,,,,7.78987328E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
773,,,,,,,,,,,,7.61446984E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
774,,,,,,,,,,,,7.65962341E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
775,,,,,,,,,,,,7.74746923E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
776,,,,,,,,,,,,7.70394763E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
777,,,,,,,,,,,,7.47237266E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
778,,,,,,,,,,,,7.70920678E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
779,,,,,,,,,,,,7.72568569E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
780,,,,,,,,,,,,7.65856782E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
781,,,,,,,,,,,,7.73891259E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
782,,,,,,,,,,,,7.52418373E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
783,,,,,,,,,,,,7.61613762E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
784,,,,,,,,,,,,7.67259678E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
785,,,,,,,,,,,,7.80087589E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
786,,,,,,,,,,,,7.78167191E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
787,,,,,,,,,,,,7.73587715E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
788,,,,,,,,,,,,7.75671879E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
789,,,,,,,,,,,,7.77205344E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
790,,,,,,,,,,,,7.87246847E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
791,,,,,,,,,,,,7.87438296E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
792,,,,,,,,,,,,7.69655458E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
793,,,,,,,,,,,,7.84074871E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
794,,,,,,,,,,,,7.82283053E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
795,,,,,,,,,,,,7.72921624E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
796,,,,,,,,,,,,7.64890558E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
797,,,,,,,,,,,,7.59458146E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
798,,,,,,,,,,,,7.57405701E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
799,,,,,,,,,,,,7.63117896E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
800,,,,,,,,,,,,7.60602745E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
801,,,,,,,,,,,,,7.7750218E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
802,,,,,,,,,,,,,7.93198353E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
803,,,,,,,,,,,,,7.72342503E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
804,,,,,,,,,,,,,8.88920795E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
805,,,,,,,,,,,,,7.93834488E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
806,,,,,,,,,,,,,8.13940801E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
807,,,,,,,,,,,,,8.17634827E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
808,,,,,,,,,,,,,7.83326982E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
809,,,,,,,,,,,,,7.911637E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
810,,,,,,,,,,,,,7.83339829E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
811,,,,,,,,,,,,,7.70729343E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
812,,,,,,,,,,,,,7.8231875E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
813,,,,,,,,,,,,,7.7758898E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
814,,,,,,,,,,,,,7.79672519E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
815,,,,,,,,,,,,,7.89506487E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
816,,,,,,,,,,,,,7.86129988E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
817,,,,,,,,,,,,,7.8517246E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
818,,,,,,,,,,,,,8.00868179E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
819,,,,,,,,,,,,,8.05575212E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
820,,,,,,,,,,,,,7.92205412E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
821,,,,,,,,,,,,,8.18863782E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
822,,,,,,,,,,,,,8.14600583E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
823,,,,,,,,,,,,,8.21082494E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
824,,,,,,,,,,,,,8.03933688E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
825,,,,,,,,,,,,,8.21092272E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
826,,,,,,,,,,,,,7.90132276E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
827,,,,,,,,,,,,,8.06907451E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
828,,,,,,,,,,,,,8.01402564E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
829,,,,,,,,,,,,,8.19014815E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
830,,,,,,,,,,,,,8.28861232E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
831,,,,,,,,,,,,,8.19755883E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
832,,,,,,,,,,,,,8.19645948E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
833,,,,,,,,,,,,,8.17664784E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
834,,,,,,,,,,,,,8.14133728E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
835,,,,,,,,,,,,,8.22754146E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
836,,,,,,,,,,,,,8.14226894E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
837,,,,,,,,,,,,,8.7644338E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
838,,,,,,,,,,,,,8.97709413E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
839,,,,,,,,,,,,,9.01680096E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
840,,,,,,,,,,,,,8.72074338E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
841,,,,,,,,,,,,,8.93713263E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
842,,,,,,,,,,,,,8.80500181E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
843,,,,,,,,,,,,,8.36335232E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
844,,,,,,,,,,,,,8.38377503E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
845,,,,,,,,,,,,,8.42214547E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
846,,,,,,,,,,,,,8.5121394E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
847,,,,,,,,,,,,,8.86116538E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
848,,,,,,,,,,,,,8.49810249E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
849,,,,,,,,,,,,,9.0163411E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
850,,,,,,,,,,,,,8.44817691E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
851,,,,,,,,,,,,,8.67887593E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
852,,,,,,,,,,,,,8.30564659E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
853,,,,,,,,,,,,,9.41315136E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
854,,,,,,,,,,,,,8.35553635E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
855,,,,,,,,,,,,,9.47761748E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
856,,,,,,,,,,,,,8.55822577E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
857,,,,,,,,,,,,,8.11459415E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
858,,,,,,,,,,,,,8.18465026E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
859,,,,,,,,,,,,,8.30419765E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
860,,,,,,,,,,,,,8.48160823E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
861,,,,,,,,,,,,,8.59136037E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
862,,,,,,,,,,,,,8.28800694E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
863,,,,,,,,,,,,,8.61698823E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
864,,,,,,,,,,,,,8.46904243E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
865,,,,,,,,,,,,,8.27254382E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
866,,,,,,,,,,,,,8.29168357E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
867,,,,,,,,,,,,,8.45365037E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
868,,,,,,,,,,,,,8.4044774E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
869,,,,,,,,,,,,,8.55641474E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
870,,,,,,,,,,,,,8.69373594E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
871,,,,,,,,,,,,,8.57068073E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
872,,,,,,,,,,,,,8.49981348E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
873,,,,,,,,,,,,,8.40626058E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
874,,,,,,,,,,,,,8.38121196E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
875,,,,,,,,,,,,,8.38695428E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
876,,,,,,,,,,,,,8.55596113E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
877,,,,,,,,,,,,,8.32905982E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
878,,,,,,,,,,,,,8.36900654E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
879,,,,,,,,,,,,,8.69090911E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
880,,,,,,,,,,,,,8.59729823E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
881,,,,,,,,,,,,,8.78889296E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
882,,,,,,,,,,,,,9.24950484E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
883,,,,,,,,,,,,,8.61487649E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
884,,,,,,,,,,,,,8.90001616E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
885,,,,,,,,,,,,,9.43815735E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
886,,,,,,,,,,,,,9.01233079E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
887,,,,,,,,,,,,,8.72235205E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
888,,,,,,,,,,,,,8.96379163E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
889,,,,,,,,,,,,,8.45934721E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
